date,issue,issue_tweets_female,issue_tweets_male,total_tweets_female,total_tweets_male,mip_female,mip_male,country,male_attention,female_attention,attention,mip,total_tweets,date_int
2020-01-20,international_affairs,31.0,66.0,537.0,886.0,0.54,0.61,uk,0.0744920993227991,0.0577281191806331,0.0681658468025298,0.575,1423.0,159
2020-01-20,tax,0.0,6.0,537.0,886.0,0.02,0.06,uk,0.0067720090293453,0.0,0.0042164441321152,0.04,1423.0,159
2020-01-27,crime,15.0,12.0,707.0,1144.0,0.29,0.24,uk,0.0104895104895104,0.0212164073550212,0.0145867098865478,0.265,1851.0,161
2020-01-27,defense,75.0,140.0,707.0,1144.0,0.13,0.11,uk,0.1223776223776223,0.106082036775106,0.1161534305780659,0.12,1851.0,161
2020-01-27,economy,49.0,99.0,707.0,1144.0,0.21,0.3,uk,0.0865384615384615,0.0693069306930693,0.0799567801188546,0.255,1851.0,161
2020-01-27,education,30.0,52.0,707.0,1144.0,0.14,0.13,uk,0.0454545454545454,0.0424328147100424,0.04430037817396,0.135,1851.0,161
2020-01-27,environment,28.0,39.0,707.0,1144.0,0.34,0.34,uk,0.034090909090909,0.0396039603960396,0.0361966504592112,0.34,1851.0,161
2020-01-27,health,34.0,57.0,707.0,1144.0,0.48,0.39,uk,0.0498251748251748,0.048090523338048,0.0491626148028092,0.435,1851.0,161
2020-01-27,immigration,11.0,31.0,707.0,1144.0,0.22,0.22,uk,0.027097902097902,0.0155586987270155,0.0226904376012965,0.22,1851.0,161
2020-01-27,international_affairs,121.0,215.0,707.0,1144.0,0.53,0.53,uk,0.1879370629370629,0.1711456859971711,0.1815235008103727,0.53,1851.0,161
2020-01-27,tax,3.0,4.0,707.0,1144.0,0.03,0.04,uk,0.0034965034965034,0.0042432814710042,0.003781739600216,0.035,1851.0,161
2020-02-03,crime,24.0,11.0,512.0,902.0,0.26,0.27,uk,0.0121951219512195,0.046875,0.0247524752475247,0.265,1414.0,163
2020-02-03,defense,13.0,33.0,512.0,902.0,0.12,0.1,uk,0.0365853658536585,0.025390625,0.0325318246110325,0.11,1414.0,163
2020-02-03,economy,44.0,92.0,512.0,902.0,0.26,0.32,uk,0.1019955654101995,0.0859375,0.0961810466760961,0.29,1414.0,163
2020-02-03,education,41.0,69.0,512.0,902.0,0.14,0.11,uk,0.0764966740576496,0.080078125,0.0777934936350777,0.125,1414.0,163
2020-02-03,environment,33.0,45.0,512.0,902.0,0.32,0.31,uk,0.0498891352549889,0.064453125,0.0551626591230551,0.315,1414.0,163
2020-02-03,health,45.0,45.0,512.0,902.0,0.5,0.38,uk,0.0498891352549889,0.087890625,0.0636492220650636,0.44,1414.0,163
2020-02-03,immigration,6.0,10.0,512.0,902.0,0.23,0.22,uk,0.0110864745011086,0.01171875,0.0113154172560113,0.225,1414.0,163
2020-02-03,international_affairs,46.0,112.0,512.0,902.0,0.42,0.5,uk,0.1241685144124168,0.08984375,0.1117397454031117,0.4599999999999999,1414.0,163
2020-02-03,tax,5.0,6.0,512.0,902.0,0.04,0.06,uk,0.0066518847006651,0.009765625,0.0077793493635077,0.05,1414.0,163
2020-02-09,crime,7.0,11.0,400.0,691.0,0.27,0.29,uk,0.0159189580318379,0.0175,0.0164986251145737,0.28,1091.0,165
2020-02-09,defense,3.0,15.0,400.0,691.0,0.14,0.12,uk,0.0217076700434153,0.0075,0.0164986251145737,0.13,1091.0,165
2020-02-09,economy,21.0,41.0,400.0,691.0,0.2,0.33,uk,0.0593342981186685,0.0525,0.0568285976168652,0.265,1091.0,165
2020-02-09,education,10.0,19.0,400.0,691.0,0.12,0.11,uk,0.0274963820549927,0.025,0.0265811182401466,0.1149999999999999,1091.0,165
2020-02-09,environment,39.0,77.0,400.0,691.0,0.33,0.28,uk,0.1114327062228654,0.0975,0.1063244729605866,0.305,1091.0,165
2020-02-09,health,12.0,20.0,400.0,691.0,0.47,0.36,uk,0.0289435600578871,0.03,0.0293308890925756,0.415,1091.0,165
2020-02-09,immigration,19.0,6.0,400.0,691.0,0.22,0.24,uk,0.0086830680173661,0.0475,0.0229147571035747,0.2299999999999999,1091.0,165
2020-02-09,international_affairs,11.0,21.0,400.0,691.0,0.41,0.51,uk,0.0303907380607814,0.0275,0.0293308890925756,0.4599999999999999,1091.0,165
2020-02-09,tax,1.0,3.0,400.0,691.0,0.04,0.07,uk,0.004341534008683,0.0025,0.0036663611365719,0.055,1091.0,165
2020-02-17,crime,16.0,22.0,506.0,713.0,0.25,0.28,uk,0.0308555399719495,0.0316205533596837,0.0311730926989335,0.265,1219.0,167
2020-02-17,defense,5.0,8.0,506.0,713.0,0.12,0.14,uk,0.0112201963534361,0.0098814229249011,0.0106644790812141,0.13,1219.0,167
2020-02-17,economy,38.0,76.0,506.0,713.0,0.22,0.34,uk,0.1065918653576437,0.075098814229249,0.0935192780968006,0.28,1219.0,167
2020-02-17,education,16.0,31.0,506.0,713.0,0.15,0.09,uk,0.0434782608695652,0.0316205533596837,0.0385561936013125,0.12,1219.0,167
2020-02-17,environment,52.0,79.0,506.0,713.0,0.32,0.27,uk,0.1107994389901823,0.1027667984189723,0.1074651353568498,0.295,1219.0,167
2020-02-17,health,24.0,37.0,506.0,713.0,0.52,0.36,uk,0.0518934081346423,0.0474308300395256,0.0500410172272354,0.44,1219.0,167
2020-02-17,immigration,12.0,9.0,506.0,713.0,0.2,0.26,uk,0.0126227208976157,0.0237154150197628,0.0172272354388843,0.23,1219.0,167
2020-02-17,international_affairs,23.0,32.0,506.0,713.0,0.45,0.52,uk,0.0448807854137447,0.0454545454545454,0.0451189499589827,0.485,1219.0,167
2020-02-17,tax,2.0,1.0,506.0,713.0,0.02,0.05,uk,0.0014025245441795,0.0039525691699604,0.0024610336341263,0.035,1219.0,167
2020-02-24,crime,35.0,44.0,648.0,869.0,0.28,0.29,uk,0.050632911392405,0.0540123456790123,0.052076466710613,0.285,1517.0,169
2020-02-24,defense,11.0,9.0,648.0,869.0,0.12,0.11,uk,0.0103567318757192,0.0169753086419753,0.01318391562294,0.1149999999999999,1517.0,169
2020-02-24,economy,41.0,97.0,648.0,869.0,0.24,0.32,uk,0.1116225546605293,0.0632716049382716,0.090969017798286,0.28,1517.0,169
2020-02-24,education,42.0,20.0,648.0,869.0,0.15,0.1,uk,0.0230149597238204,0.0648148148148148,0.040870138431114,0.125,1517.0,169
2020-02-24,environment,50.0,77.0,648.0,869.0,0.33,0.3,uk,0.0886075949367088,0.0771604938271604,0.083717864205669,0.315,1517.0,169
2020-02-24,health,21.0,37.0,648.0,869.0,0.48,0.33,uk,0.0425776754890678,0.0324074074074074,0.038233355306526,0.405,1517.0,169
2020-02-24,immigration,8.0,18.0,648.0,869.0,0.22,0.28,uk,0.0207134637514384,0.0123456790123456,0.017139090309822,0.25,1517.0,169
2020-02-24,international_affairs,19.0,24.0,648.0,869.0,0.41,0.5,uk,0.0276179516685845,0.0293209876543209,0.028345418589321,0.4549999999999999,1517.0,169
2020-02-24,tax,1.0,1.0,648.0,869.0,0.03,0.04,uk,0.001150747986191,0.0015432098765432,0.001318391562294,0.035,1517.0,169
2020-03-02,crime,21.0,19.0,628.0,909.0,0.23,0.27,uk,0.0209020902090209,0.0334394904458598,0.0260247234873129,0.25,1537.0,171
2020-03-02,defense,12.0,15.0,628.0,909.0,0.12,0.11,uk,0.0165016501650165,0.019108280254777,0.0175666883539362,0.1149999999999999,1537.0,171
2020-03-02,economy,50.0,117.0,628.0,909.0,0.23,0.28,uk,0.1287128712871287,0.0796178343949044,0.1086532205595315,0.255,1537.0,171
2020-03-02,education,57.0,82.0,628.0,909.0,0.15,0.1,uk,0.0902090209020902,0.090764331210191,0.0904359141184125,0.125,1537.0,171
2020-03-02,environment,43.0,48.0,628.0,909.0,0.35,0.28,uk,0.0528052805280528,0.0684713375796178,0.0592062459336369,0.315,1537.0,171
2020-03-02,health,65.0,90.0,628.0,909.0,0.59,0.44,uk,0.099009900990099,0.1035031847133758,0.1008458035133376,0.515,1537.0,171
2020-03-02,immigration,15.0,19.0,628.0,909.0,0.19,0.22,uk,0.0209020902090209,0.0238853503184713,0.022121014964216,0.205,1537.0,171
2020-03-02,international_affairs,31.0,71.0,628.0,909.0,0.44,0.49,uk,0.0781078107810781,0.0493630573248407,0.066363044892648,0.4649999999999999,1537.0,171
2020-03-02,tax,0.0,1.0,628.0,909.0,0.02,0.05,uk,0.0011001100110011,0.0,0.0006506180871828,0.035,1537.0,171
2020-03-09,crime,19.0,19.0,617.0,901.0,0.27,0.2,uk,0.0210876803551609,0.0307941653160453,0.0250329380764163,0.235,1518.0,173
2020-03-09,defense,12.0,17.0,617.0,901.0,0.1,0.11,uk,0.0188679245283018,0.019448946515397,0.0191040843214756,0.105,1518.0,173
2020-03-09,economy,61.0,114.0,617.0,901.0,0.21,0.31,uk,0.1265260821309655,0.0988654781199351,0.1152832674571805,0.26,1518.0,173
2020-03-09,education,60.0,52.0,617.0,901.0,0.12,0.1,uk,0.0577136514983351,0.0972447325769854,0.0737812911725955,0.11,1518.0,173
2020-03-09,environment,32.0,63.0,617.0,901.0,0.34,0.31,uk,0.0699223085460599,0.0518638573743922,0.0625823451910408,0.325,1518.0,173
2020-03-09,health,51.0,114.0,617.0,901.0,0.59,0.5,uk,0.1265260821309655,0.0826580226904376,0.108695652173913,0.5449999999999999,1518.0,173
2020-03-09,immigration,6.0,18.0,617.0,901.0,0.24,0.23,uk,0.0199778024417314,0.0097244732576985,0.0158102766798418,0.235,1518.0,173
2020-03-09,international_affairs,20.0,41.0,617.0,901.0,0.39,0.47,uk,0.0455049944506104,0.0324149108589951,0.0401844532279314,0.43,1518.0,173
2020-03-09,tax,2.0,6.0,617.0,901.0,0.02,0.04,uk,0.0066592674805771,0.0032414910858995,0.0052700922266139,0.03,1518.0,173
2020-03-16,crime,2.0,11.0,1019.0,1450.0,0.19,0.2,uk,0.0075862068965517,0.0019627085377821,0.0052652895909275,0.195,2469.0,175
2020-03-16,defense,5.0,45.0,1019.0,1450.0,0.08,0.09,uk,0.0310344827586206,0.0049067713444553,0.0202511138112596,0.0849999999999999,2469.0,175
2020-03-16,economy,130.0,163.0,1019.0,1450.0,0.29,0.35,uk,0.1124137931034482,0.127576054955839,0.1186715269339813,0.3199999999999999,2469.0,175
2020-03-16,education,57.0,60.0,1019.0,1450.0,0.13,0.06,uk,0.0413793103448275,0.0559371933267909,0.0473876063183475,0.095,2469.0,175
2020-03-16,environment,10.0,34.0,1019.0,1450.0,0.29,0.25,uk,0.0234482758620689,0.0098135426889106,0.0178209801539084,0.27,2469.0,175
2020-03-16,health,274.0,452.0,1019.0,1450.0,0.73,0.62,uk,0.3117241379310345,0.2688910696761531,0.2940461725394896,0.675,2469.0,175
2020-03-16,immigration,12.0,3.0,1019.0,1450.0,0.16,0.19,uk,0.0020689655172413,0.0117762512266928,0.0060753341433778,0.175,2469.0,175
2020-03-16,international_affairs,12.0,21.0,1019.0,1450.0,0.32,0.45,uk,0.0144827586206896,0.0117762512266928,0.0133657351154313,0.385,2469.0,175
2020-03-16,tax,4.0,0.0,1019.0,1450.0,0.02,0.05,uk,0.0,0.0039254170755642,0.0016200891049007,0.035,2469.0,175
2020-03-23,crime,14.0,33.0,1609.0,2310.0,0.1,0.13,uk,0.0142857142857142,0.0087010565568676,0.0119928553202347,0.115,3919.0,177
2020-03-23,defense,6.0,28.0,1609.0,2310.0,0.05,0.05,uk,0.0121212121212121,0.0037290242386575,0.0086756825720847,0.05,3919.0,177
2020-03-23,economy,238.0,380.0,1609.0,2310.0,0.42,0.48,uk,0.1645021645021645,0.1479179614667495,0.1576932891043633,0.4499999999999999,3919.0,177
2020-03-23,education,54.0,79.0,1609.0,2310.0,0.12,0.07,uk,0.0341991341991342,0.0335612181479179,0.0339372288849196,0.095,3919.0,177
2020-03-23,environment,12.0,18.0,1609.0,2310.0,0.21,0.21,uk,0.0077922077922077,0.0074580484773151,0.0076550140341923,0.21,3919.0,177
2020-03-23,health,275.0,540.0,1609.0,2310.0,0.8,0.69,uk,0.2337662337662337,0.1709136109384711,0.20796121459556,0.745,3919.0,177
2020-03-23,immigration,17.0,36.0,1609.0,2310.0,0.11,0.15,uk,0.0155844155844155,0.0105655686761963,0.0135238581270732,0.13,3919.0,177
2020-03-23,international_affairs,13.0,31.0,1609.0,2310.0,0.2,0.3,uk,0.0134199134199134,0.0080795525170913,0.0112273539168155,0.25,3919.0,177
2020-03-23,tax,4.0,3.0,1609.0,2310.0,0.02,0.04,uk,0.0012987012987012,0.002486016159105,0.0017861699413115,0.03,3919.0,177
2020-03-30,crime,16.0,46.0,895.0,1370.0,0.12,0.12,uk,0.0335766423357664,0.017877094972067,0.027373068432671,0.12,2265.0,179
2020-03-30,defense,13.0,24.0,895.0,1370.0,0.05,0.09,uk,0.0175182481751824,0.0145251396648044,0.016335540838852,0.07,2265.0,179
2020-03-30,economy,97.0,136.0,895.0,1370.0,0.46,0.44,uk,0.0992700729927007,0.1083798882681564,0.1028697571743929,0.45,2265.0,179
2020-03-30,education,34.0,33.0,895.0,1370.0,0.1,0.08,uk,0.0240875912408759,0.0379888268156424,0.0295805739514348,0.09,2265.0,179
2020-03-30,environment,10.0,24.0,895.0,1370.0,0.2,0.22,uk,0.0175182481751824,0.0111731843575419,0.0150110375275938,0.21,2265.0,179
2020-03-30,health,184.0,318.0,895.0,1370.0,0.8,0.69,uk,0.2321167883211679,0.2055865921787709,0.2216335540838852,0.745,2265.0,179
2020-03-30,immigration,51.0,53.0,895.0,1370.0,0.1,0.13,uk,0.0386861313868613,0.0569832402234636,0.0459161147902869,0.115,2265.0,179
2020-03-30,international_affairs,12.0,32.0,895.0,1370.0,0.22,0.28,uk,0.0233576642335766,0.0134078212290502,0.0194260485651214,0.25,2265.0,179
2020-03-30,tax,3.0,0.0,895.0,1370.0,0.02,0.06,uk,0.0,0.0033519553072625,0.0013245033112582,0.04,2265.0,179
2020-04-06,crime,20.0,28.0,1250.0,1746.0,0.11,0.14,uk,0.0160366552119129,0.016,0.0160213618157543,0.125,2996.0,181
2020-04-06,defense,16.0,25.0,1250.0,1746.0,0.06,0.09,uk,0.0143184421534937,0.0128,0.0136849132176234,0.075,2996.0,181
2020-04-06,economy,117.0,146.0,1250.0,1746.0,0.46,0.54,uk,0.0836197021764032,0.0936,0.0877837116154873,0.5,2996.0,181
2020-04-06,education,47.0,38.0,1250.0,1746.0,0.11,0.08,uk,0.0217640320733104,0.0376,0.0283711615487316,0.095,2996.0,181
2020-04-06,environment,9.0,30.0,1250.0,1746.0,0.21,0.22,uk,0.0171821305841924,0.0072,0.0130173564753004,0.215,2996.0,181
2020-04-06,health,250.0,342.0,1250.0,1746.0,0.78,0.69,uk,0.1958762886597938,0.2,0.1975967957276368,0.735,2996.0,181
2020-04-06,immigration,24.0,20.0,1250.0,1746.0,0.11,0.16,uk,0.0114547537227949,0.0192,0.0146862483311081,0.135,2996.0,181
2020-04-06,international_affairs,22.0,52.0,1250.0,1746.0,0.19,0.36,uk,0.0297823596792668,0.0176,0.0246995994659546,0.275,2996.0,181
2020-04-06,tax,0.0,2.0,1250.0,1746.0,0.01,0.03,uk,0.0011454753722794,0.0,0.000667556742323,0.02,2996.0,181
2020-04-13,crime,17.0,9.0,514.0,740.0,0.12,0.13,uk,0.0121621621621621,0.0330739299610894,0.0207336523125996,0.125,1254.0,183
2020-04-13,defense,6.0,7.0,514.0,740.0,0.05,0.08,uk,0.0094594594594594,0.0116731517509727,0.0103668261562998,0.065,1254.0,183
2020-04-13,economy,26.0,46.0,514.0,740.0,0.53,0.52,uk,0.0621621621621621,0.0505836575875486,0.0574162679425837,0.525,1254.0,183
2020-04-13,education,10.0,15.0,514.0,740.0,0.13,0.08,uk,0.0202702702702702,0.0194552529182879,0.0199362041467304,0.105,1254.0,183
2020-04-13,environment,2.0,9.0,514.0,740.0,0.2,0.22,uk,0.0121621621621621,0.0038910505836575,0.0087719298245614,0.21,1254.0,183
2020-04-13,health,98.0,134.0,514.0,740.0,0.8,0.69,uk,0.1810810810810811,0.1906614785992217,0.1850079744816587,0.745,1254.0,183
2020-04-13,immigration,6.0,9.0,514.0,740.0,0.11,0.14,uk,0.0121621621621621,0.0116731517509727,0.0119617224880382,0.125,1254.0,183
2020-04-13,international_affairs,11.0,32.0,514.0,740.0,0.22,0.35,uk,0.0432432432432432,0.0214007782101167,0.0342902711323764,0.285,1254.0,183
2020-04-13,tax,0.0,1.0,514.0,740.0,0.02,0.04,uk,0.0013513513513513,0.0,0.0007974481658692,0.03,1254.0,183
2020-04-20,crime,26.0,15.0,937.0,1260.0,0.07,0.1,uk,0.0119047619047619,0.0277481323372465,0.0186618115612198,0.085,2197.0,185
2020-04-20,defense,3.0,26.0,937.0,1260.0,0.05,0.06,uk,0.0206349206349206,0.0032017075773745,0.0131998179335457,0.055,2197.0,185
2020-04-20,economy,164.0,303.0,937.0,1260.0,0.56,0.56,uk,0.2404761904761904,0.1750266808964781,0.2125625853436504,0.56,2197.0,185
2020-04-20,education,63.0,49.0,937.0,1260.0,0.12,0.09,uk,0.0388888888888888,0.0672358591248666,0.0509786071916249,0.105,2197.0,185
2020-04-20,environment,15.0,17.0,937.0,1260.0,0.2,0.21,uk,0.0134920634920634,0.016008537886873,0.0145653163404642,0.205,2197.0,185
2020-04-20,health,160.0,209.0,937.0,1260.0,0.81,0.7,uk,0.1658730158730158,0.1707577374599786,0.1679563040509786,0.755,2197.0,185
2020-04-20,immigration,16.0,15.0,937.0,1260.0,0.09,0.13,uk,0.0119047619047619,0.0170757737459978,0.0141101502048247,0.11,2197.0,185
2020-04-20,international_affairs,14.0,21.0,937.0,1260.0,0.24,0.34,uk,0.0166666666666666,0.0149413020277481,0.0159308147473827,0.29,2197.0,185
2020-04-20,tax,4.0,7.0,937.0,1260.0,0.02,0.04,uk,0.0055555555555555,0.0042689434364994,0.0050068274920345,0.03,2197.0,185
2020-04-27,crime,29.0,22.0,851.0,1322.0,0.09,0.11,uk,0.0166414523449319,0.0340775558166862,0.0234698573400828,0.1,2173.0,187
2020-04-27,defense,17.0,18.0,851.0,1322.0,0.04,0.07,uk,0.0136157337367624,0.0199764982373678,0.0161067648412333,0.055,2173.0,187
2020-04-27,economy,136.0,309.0,851.0,1322.0,0.58,0.57,uk,0.2337367624810892,0.1598119858989424,0.2047860101242521,0.575,2173.0,187
2020-04-27,education,34.0,46.0,851.0,1322.0,0.13,0.09,uk,0.0347957639939485,0.0399529964747356,0.0368154624942475,0.11,2173.0,187
2020-04-27,environment,8.0,18.0,851.0,1322.0,0.21,0.22,uk,0.0136157337367624,0.0094007050528789,0.0119650253106304,0.215,2173.0,187
2020-04-27,health,149.0,187.0,851.0,1322.0,0.77,0.68,uk,0.1414523449319213,0.1750881316098707,0.1546249424758398,0.7250000000000001,2173.0,187
2020-04-27,immigration,11.0,14.0,851.0,1322.0,0.12,0.17,uk,0.010590015128593,0.0129259694477085,0.0115048320294523,0.145,2173.0,187
2020-04-27,international_affairs,14.0,44.0,851.0,1322.0,0.26,0.37,uk,0.0332829046898638,0.0164512338425381,0.0266912103083294,0.315,2173.0,187
2020-04-27,tax,2.0,2.0,851.0,1322.0,0.03,0.06,uk,0.0015128593040847,0.0023501762632197,0.0018407731247123,0.045,2173.0,187
2020-05-03,crime,9.0,10.0,427.0,706.0,0.11,0.12,uk,0.0141643059490084,0.0210772833723653,0.0167696381288614,0.1149999999999999,1133.0,189
2020-05-03,defense,1.0,18.0,427.0,706.0,0.04,0.08,uk,0.0254957507082152,0.0023419203747072,0.0167696381288614,0.06,1133.0,189
2020-05-03,economy,40.0,93.0,427.0,706.0,0.57,0.57,uk,0.131728045325779,0.0936768149882904,0.11738746690203,0.57,1133.0,189
2020-05-03,education,33.0,49.0,427.0,706.0,0.15,0.1,uk,0.0694050991501416,0.0772833723653395,0.0723742277140335,0.125,1133.0,189
2020-05-03,environment,3.0,12.0,427.0,706.0,0.24,0.22,uk,0.0169971671388102,0.0070257611241217,0.0132391879964695,0.2299999999999999,1133.0,189
2020-05-03,health,61.0,107.0,427.0,706.0,0.78,0.64,uk,0.1515580736543909,0.1428571428571428,0.1482789055604589,0.71,1133.0,189
2020-05-03,immigration,6.0,10.0,427.0,706.0,0.1,0.17,uk,0.0141643059490084,0.0140515222482435,0.0141218005295675,0.135,1133.0,189
2020-05-03,international_affairs,20.0,22.0,427.0,706.0,0.24,0.4,uk,0.0311614730878186,0.0468384074941452,0.0370697263901147,0.32,1133.0,189
2020-05-03,tax,1.0,3.0,427.0,706.0,0.03,0.04,uk,0.0042492917847025,0.0023419203747072,0.0035304501323918,0.035,1133.0,189
2020-05-10,crime,15.0,24.0,756.0,1058.0,0.12,0.16,uk,0.0226843100189035,0.0198412698412698,0.0214994487320837,0.14,1814.0,191
2020-05-10,defense,10.0,26.0,756.0,1058.0,0.05,0.06,uk,0.0245746691871455,0.0132275132275132,0.0198456449834619,0.055,1814.0,191
2020-05-10,economy,89.0,131.0,756.0,1058.0,0.59,0.55,uk,0.1238185255198487,0.1177248677248677,0.1212789415656008,0.5700000000000001,1814.0,191
2020-05-10,education,41.0,37.0,756.0,1058.0,0.17,0.11,uk,0.0349716446124763,0.0542328042328042,0.0429988974641675,0.14,1814.0,191
2020-05-10,environment,10.0,13.0,756.0,1058.0,0.23,0.23,uk,0.0122873345935727,0.0132275132275132,0.0126791620727673,0.23,1814.0,191
2020-05-10,health,133.0,178.0,756.0,1058.0,0.71,0.61,uk,0.1682419659735349,0.1759259259259259,0.171444321940463,0.6599999999999999,1814.0,191
2020-05-10,immigration,8.0,7.0,756.0,1058.0,0.14,0.18,uk,0.0066162570888468,0.0105820105820105,0.0082690187431091,0.16,1814.0,191
2020-05-10,international_affairs,18.0,27.0,756.0,1058.0,0.26,0.36,uk,0.0255198487712665,0.0238095238095238,0.0248070562293274,0.31,1814.0,191
2020-05-10,tax,0.0,4.0,756.0,1058.0,0.02,0.05,uk,0.0037807183364839,0.0,0.0022050716648291,0.035,1814.0,191
2020-05-18,crime,12.0,10.0,1018.0,1233.0,0.11,0.12,uk,0.008110300081103,0.0117878192534381,0.0097734340293203,0.1149999999999999,2251.0,193
2020-05-18,defense,3.0,15.0,1018.0,1233.0,0.03,0.06,uk,0.0121654501216545,0.0029469548133595,0.0079964460239893,0.045,2251.0,193
2020-05-18,economy,90.0,124.0,1018.0,1233.0,0.56,0.58,uk,0.1005677210056772,0.0884086444007858,0.0950688582852065,0.5700000000000001,2251.0,193
2020-05-18,education,90.0,60.0,1018.0,1233.0,0.18,0.11,uk,0.048661800486618,0.0884086444007858,0.0666370501999111,0.145,2251.0,193
2020-05-18,environment,28.0,39.0,1018.0,1233.0,0.23,0.25,uk,0.0316301703163017,0.0275049115913556,0.0297645490892936,0.24,2251.0,193
2020-05-18,health,246.0,283.0,1018.0,1233.0,0.72,0.64,uk,0.2295214922952149,0.2416502946954813,0.23500666370502,0.6799999999999999,2251.0,193
2020-05-18,immigration,139.0,120.0,1018.0,1233.0,0.14,0.17,uk,0.097323600973236,0.1365422396856581,0.1150599733451799,0.155,2251.0,193
2020-05-18,international_affairs,22.0,71.0,1018.0,1233.0,0.27,0.39,uk,0.0575831305758313,0.0216110019646365,0.0413149711239449,0.33,2251.0,193
2020-05-18,tax,3.0,3.0,1018.0,1233.0,0.04,0.04,uk,0.0024330900243309,0.0029469548133595,0.0026654820079964,0.04,2251.0,193
2020-05-25,crime,20.0,25.0,724.0,1205.0,0.09,0.13,uk,0.0207468879668049,0.0276243093922651,0.0233281493001555,0.11,1929.0,195
2020-05-25,defense,8.0,32.0,724.0,1205.0,0.04,0.07,uk,0.0265560165975103,0.011049723756906,0.0207361327112493,0.055,1929.0,195
2020-05-25,economy,30.0,66.0,724.0,1205.0,0.61,0.61,uk,0.0547717842323651,0.0414364640883977,0.0497667185069984,0.61,1929.0,195
2020-05-25,education,11.0,29.0,724.0,1205.0,0.21,0.11,uk,0.0240663900414937,0.0151933701657458,0.0207361327112493,0.16,1929.0,195
2020-05-25,environment,1.0,12.0,724.0,1205.0,0.21,0.2,uk,0.0099585062240663,0.0013812154696132,0.006739243131156,0.205,1929.0,195
2020-05-25,health,83.0,106.0,724.0,1205.0,0.7,0.61,uk,0.0879668049792531,0.1146408839779005,0.0979782270606531,0.655,1929.0,195
2020-05-25,immigration,7.0,8.0,724.0,1205.0,0.16,0.22,uk,0.0066390041493775,0.0096685082872928,0.0077760497667185,0.19,1929.0,195
2020-05-25,international_affairs,12.0,18.0,724.0,1205.0,0.31,0.41,uk,0.0149377593360995,0.0165745856353591,0.015552099533437,0.36,1929.0,195
2020-05-25,tax,1.0,0.0,724.0,1205.0,0.03,0.07,uk,0.0,0.0013812154696132,0.0005184033177812,0.05,1929.0,195
2020-06-02,crime,31.0,53.0,1529.0,1708.0,0.12,0.12,uk,0.0310304449648711,0.0202746893394375,0.025949953660797,0.12,3237.0,197
2020-06-02,defense,22.0,30.0,1529.0,1708.0,0.05,0.08,uk,0.0175644028103044,0.014388489208633,0.0160642570281124,0.065,3237.0,197
2020-06-02,economy,67.0,134.0,1529.0,1708.0,0.53,0.51,uk,0.0784543325526932,0.0438194898626553,0.06209453197405,0.52,3237.0,197
2020-06-02,education,44.0,61.0,1529.0,1708.0,0.19,0.14,uk,0.0357142857142857,0.0287769784172661,0.0324374420759962,0.165,3237.0,197
2020-06-02,environment,18.0,40.0,1529.0,1708.0,0.24,0.27,uk,0.0234192037470726,0.0117724002616088,0.0179178251467408,0.255,3237.0,197
2020-06-02,health,224.0,202.0,1529.0,1708.0,0.69,0.55,uk,0.1182669789227166,0.1465009810333551,0.1316033364226135,0.62,3237.0,197
2020-06-02,immigration,18.0,12.0,1529.0,1708.0,0.14,0.2,uk,0.0070257611241217,0.0117724002616088,0.0092678405931417,0.17,3237.0,197
2020-06-02,international_affairs,49.0,71.0,1529.0,1708.0,0.35,0.47,uk,0.0415690866510538,0.0320470896010464,0.0370713623725671,0.41,3237.0,197
2020-06-02,tax,0.0,0.0,1529.0,1708.0,0.04,0.04,uk,0.0,0.0,0.0,0.04,3237.0,197
2020-06-08,crime,61.0,74.0,1002.0,1249.0,0.14,0.15,uk,0.0592473979183346,0.060878243512974,0.05997334517992,0.145,2251.0,199
2020-06-08,defense,13.0,16.0,1002.0,1249.0,0.03,0.07,uk,0.0128102481985588,0.0129740518962075,0.0128831630386494,0.05,2251.0,199
2020-06-08,economy,50.0,110.0,1002.0,1249.0,0.57,0.55,uk,0.088070456365092,0.0499001996007984,0.0710795202132385,0.56,2251.0,199
2020-06-08,education,38.0,47.0,1002.0,1249.0,0.17,0.11,uk,0.0376301040832666,0.0379241516966067,0.0377609951132829,0.14,2251.0,199
2020-06-08,environment,56.0,56.0,1002.0,1249.0,0.24,0.22,uk,0.0448358686949559,0.0558882235528942,0.0497556641492669,0.2299999999999999,2251.0,199
2020-06-08,health,95.0,137.0,1002.0,1249.0,0.67,0.56,uk,0.1096877502001601,0.0948103792415169,0.1030653043091959,0.615,2251.0,199
2020-06-08,immigration,25.0,24.0,1002.0,1249.0,0.12,0.22,uk,0.0192153722978382,0.0249500998003992,0.0217681030653043,0.1699999999999999,2251.0,199
2020-06-08,international_affairs,27.0,35.0,1002.0,1249.0,0.4,0.5,uk,0.0280224179343474,0.0269461077844311,0.0275433140826299,0.45,2251.0,199
2020-06-08,tax,3.0,2.0,1002.0,1249.0,0.03,0.05,uk,0.0016012810248198,0.0029940119760479,0.0022212350066637,0.04,2251.0,199
2020-06-15,crime,26.0,21.0,1461.0,1998.0,0.16,0.14,uk,0.0105105105105105,0.0177960301163586,0.0135877421220005,0.15,3459.0,200
2020-06-15,defense,8.0,34.0,1461.0,1998.0,0.06,0.06,uk,0.017017017017017,0.0054757015742642,0.0121422376409366,0.06,3459.0,200
